,id,score
228,228,6.467103958129883e-05
229,229,0.9314346313476562
230,230,0.22293901443481445
231,231,3.0428171157836914e-05
232,232,0.9950717091560364
233,233,0.9491137266159058
234,234,0.9999971985816956
235,235,0.09795814752578735
236,236,0.9764381051063538
237,237,1.0
238,238,0.9873537421226501
239,239,0.9992474317550659
240,240,0.9998847246170044
241,241,1.5735626220703125e-05
242,242,0.9999895095825195
243,243,0.9999295473098755
244,244,0.9999397993087769
245,245,1.0
246,246,0.00019252300262451172
247,247,0.19768962264060974
248,248,0.5
249,249,0.24768316745758057
250,250,0.0024442970752716064
251,251,0.9999862909317017
252,252,0.9995081424713135
253,253,0.9278571605682373
254,254,0.9639017581939697
255,255,0.7717241644859314
256,256,0.999194860458374
257,257,0.0038843154907226562
258,258,0.9998254776000977
259,259,0.010421425104141235
260,260,3.4868717193603516e-06
261,261,2.9802322387695312e-08
262,262,0.0
263,263,0.9999966621398926
264,264,0.038041770458221436
265,265,0.9969314336776733
266,266,0.02088269591331482
267,267,0.9993827939033508
268,268,0.9695098400115967
269,269,0.0
270,270,0.9997501373291016
271,271,0.9764906167984009
272,272,0.9999845027923584
273,273,6.258487701416016e-07
274,274,0.007253676652908325
275,275,0.0072164833545684814
276,276,0.1332152783870697
277,277,0.9995296001434326
278,278,0.9854596853256226
279,279,0.0009876787662506104
280,280,1.0
281,281,0.999962568283081
282,282,1.0
283,283,0.9997729063034058
284,284,0.9996626973152161
285,285,0.9999755620956421
286,286,2.3424625396728516e-05
287,287,0.755510687828064
288,288,0.9999910593032837
289,289,2.9802322387695312e-08
290,290,0.00316464900970459
291,291,0.9999999403953552
292,292,0.018401503562927246
293,293,0.9987384080886841
294,294,0.9999906420707703
295,295,0.003780871629714966
296,296,0.5
297,297,0.9996708631515503
298,298,1.0
299,299,0.03757697343826294
300,300,0.9999967813491821
301,301,0.1573261320590973
302,302,0.9999978542327881
303,303,0.99457186460495
304,304,0.9996243715286255
305,305,0.9999999403953552
306,306,0.9134059548377991
307,307,0.9942293167114258
308,308,7.215142250061035e-05
309,309,0.9993330240249634
310,310,0.9993878602981567
311,311,0.9893755912780762
312,312,0.9999076128005981
313,313,0.0446646511554718
314,314,0.9997571706771851
315,315,0.9999998211860657
316,316,0.002132713794708252
317,317,0.0
318,318,0.9999631643295288
319,319,0.9970808625221252
320,320,0.9999749064445496
321,321,1.0
322,322,0.9964737892150879
323,323,0.9999970197677612
324,324,0.10873842239379883
325,325,1.0
326,326,0.014635175466537476
327,327,0.007623881101608276
328,328,0.9847932457923889
329,329,0.9905044436454773
330,330,0.9999983310699463
331,331,5.960464477539062e-07
332,332,0.9999949336051941
333,333,0.01272323727607727
334,334,0.04630559682846069
335,335,0.7609689235687256
336,336,0.9998233914375305
337,337,4.4912099838256836e-05
338,338,0.24005281925201416
339,339,0.9998343586921692
340,340,0.9999913573265076
341,341,0.9996468424797058
342,342,0.9486908912658691
343,343,0.9762039184570312
344,344,0.12442302703857422
345,345,0.999943733215332
346,346,0.9982362985610962
347,347,0.9436037540435791
348,348,0.9979919195175171
349,349,1.0
350,350,0.8816815614700317
351,351,0.9818779230117798
352,352,0.9996944665908813
353,353,0.999779224395752
354,354,0.03984963893890381
355,355,0.9999856948852539
356,356,0.9944183826446533
357,357,0.9310060739517212
358,358,0.006297081708908081
359,359,0.7988835573196411
360,360,0.0006584227085113525
361,361,0.9971510171890259
362,362,1.2487173080444336e-05
363,363,0.19816714525222778
364,364,0.9999906420707703
365,365,0.021944165229797363
366,366,0.9649409055709839
367,367,0.05453771352767944
368,368,0.9022589921951294
369,369,0.998283863067627
370,370,0.0005348622798919678
371,371,1.0
372,372,1.0
373,373,0.9999998807907104
374,374,0.016221851110458374
375,375,0.2993178367614746
376,376,0.9997468590736389
377,377,0.9970536231994629
378,378,0.9629043340682983
379,379,0.9999866485595703
380,380,0.8507300019264221
381,381,0.9921196699142456
382,382,0.937735915184021
383,383,0.9997941255569458
384,384,0.00023549795150756836
385,385,0.9985978007316589
386,386,0.9999867677688599
387,387,0.8812034130096436
388,388,5.066394805908203e-07
389,389,0.9504730701446533
390,390,0.8280417919158936
391,391,0.9993256330490112
392,392,0.9993045926094055
393,393,0.1770533323287964
394,394,0.9995959997177124
395,395,0.9999978542327881
396,396,0.773499608039856
397,397,0.9987393617630005
398,398,0.9997472763061523
399,399,0.9999998807907104
400,400,0.19446143507957458
401,401,0.9953311681747437
402,402,1.0
403,403,0.943264365196228
404,404,0.9998815059661865
405,405,0.99997878074646
406,406,0.9999991655349731
407,407,0.9849156141281128
408,408,0.9999828338623047
409,409,0.5
410,410,0.9925848245620728
411,411,0.9996604919433594
412,412,0.984961986541748
413,413,0.9998213052749634
414,414,0.9985069036483765
415,415,0.9834082722663879
416,416,0.06708213686943054
417,417,0.10886505246162415
418,418,0.9996194839477539
419,419,0.9571681022644043
420,420,0.5
421,421,0.9809563159942627
422,422,1.0
423,423,0.8560494780540466
424,424,0.003492385149002075
425,425,0.9999992847442627
426,426,0.9898703098297119
427,427,0.9739347100257874
428,428,0.0015194714069366455
429,429,0.9999663829803467
430,430,0.9998999834060669
431,431,0.0028719305992126465
432,432,0.0756104588508606
433,433,0.904405951499939
434,434,0.5
435,435,0.9770521521568298
436,436,0.9613232016563416
437,437,0.10144340991973877
438,438,0.9985746145248413
439,439,0.17344602942466736
440,440,0.9999936819076538
441,441,0.9999825358390808
442,442,0.9872130155563354
443,443,0.9816122055053711
444,444,0.9877405166625977
445,445,0.00011894106864929199
446,446,0.9999884366989136
447,447,0.9999895095825195
448,448,0.9999303221702576
449,449,0.9999967813491821
450,450,8.791685104370117e-05
451,451,0.925394594669342
452,452,0.9988183379173279
453,453,0.9217012524604797
454,454,0.9999998211860657
455,455,0.0
456,456,0.9996494054794312
457,457,0.7986053228378296
458,458,0.9999287724494934
459,459,3.731250762939453e-05
460,460,0.7558308839797974
461,461,0.9991211891174316
462,462,0.9999971389770508
463,463,4.6759843826293945e-05
464,464,0.9943934679031372
465,465,0.9999979734420776
466,466,0.8400254249572754
467,467,0.9999998211860657
468,468,0.0
469,469,0.9999676942825317
470,470,0.9999982118606567
471,471,0.9996217489242554
472,472,0.9997313022613525
473,473,0.00016900897026062012
474,474,0.009867578744888306
475,475,8.940696716308594e-08
476,476,0.9993253350257874
477,477,1.0
478,478,1.0
479,479,0.22768819332122803
480,480,0.99998939037323
481,481,0.5
482,482,0.9902142882347107
483,483,0.9998264312744141
484,484,0.7621618509292603
485,485,3.6954879760742188e-06
486,486,0.10434600710868835
487,487,0.90534508228302
488,488,0.9757923483848572
489,489,0.9866008758544922
490,490,0.942956805229187
491,491,0.9999396800994873
492,492,0.995069682598114
493,493,0.0913781225681305
494,494,0.999394416809082
495,495,0.002210289239883423
496,496,0.9996821880340576
497,497,0.8270092010498047
498,498,0.9999885559082031
499,499,7.152557373046875e-07
500,500,0.000440448522567749
501,501,0.11922338604927063
502,502,1.0
503,503,0.016713321208953857
504,504,0.9999999403953552
505,505,0.05276542901992798
506,506,0.9998205900192261
507,507,0.9478940963745117
508,508,0.9997496008872986
509,509,0.06549766659736633
510,510,0.5
511,511,0.5
512,512,0.15247225761413574
513,513,0.03942099213600159
514,514,0.014498740434646606
515,515,0.9991827011108398
516,516,0.03790062665939331
517,517,0.13780078291893005
518,518,0.004081755876541138
519,519,0.027243733406066895
520,520,0.057130277156829834
521,521,0.9999831914901733
522,522,0.9334909319877625
523,523,0.9610453844070435
524,524,0.9986128807067871
525,525,0.9999954104423523
526,526,0.09049537777900696
527,527,9.5367431640625e-07
528,528,0.9435526132583618
529,529,0.9985840916633606
530,530,0.9999923706054688
531,531,0.9287211894989014
532,532,0.053553760051727295
533,533,0.010337531566619873
534,534,0.18241256475448608
535,535,0.08746188879013062
536,536,0.06405723094940186
537,537,0.9985793828964233
538,538,0.027301669120788574
539,539,0.19224518537521362
540,540,0.01644599437713623
541,541,0.9978342056274414
542,542,0.01337924599647522
543,543,0.030104249715805054
544,544,0.9894644021987915
545,545,0.9294410943984985
546,546,0.9999998807907104
547,547,1.0
548,548,0.9656305909156799
549,549,0.992726743221283
550,550,0.9998724460601807
551,551,0.9992262125015259
552,552,0.9191725254058838
553,553,0.0715303122997284
554,554,1.0
555,555,0.9999915957450867
556,556,0.9999986886978149
557,557,0.8360826373100281
558,558,7.909536361694336e-05
559,559,0.9951028823852539
560,560,0.9967583417892456
561,561,0.9980554580688477
562,562,0.9986906051635742
563,563,0.00292244553565979
564,564,0.99985671043396
565,565,0.8199285864830017
566,566,0.06032872200012207
567,567,0.8112355470657349
568,568,0.9999999403953552
569,569,0.9999996423721313
570,570,0.9999884366989136
571,571,0.9801676273345947
572,572,0.9996160864830017
573,573,0.9999999403953552
574,574,0.5
575,575,0.983271598815918
576,576,0.958198070526123
577,577,0.5
578,578,0.9593750238418579
579,579,0.999701738357544
580,580,0.9771167635917664
581,581,0.9965406656265259
582,582,2.9802322387695312e-08
583,583,0.9999998807907104
584,584,1.0
585,585,0.9999997615814209
586,586,0.9999282956123352
587,587,0.053918659687042236
588,588,0.9965729713439941
589,589,0.003352224826812744
590,590,0.9605635404586792
591,591,0.001505434513092041
592,592,0.06418916583061218
593,593,0.08452454209327698
594,594,0.9978914260864258
595,595,2.6613473892211914e-05
596,596,0.9979057312011719
597,597,0.03129267692565918
598,598,0.9913234710693359
599,599,0.9388343691825867
600,600,0.9969913959503174
601,601,0.9999992847442627
602,602,0.24460074305534363
603,603,0.94710373878479
604,604,0.2318088412284851
605,605,0.7060413360595703
606,606,0.9884640574455261
607,607,0.9999992847442627
608,608,0.9993367791175842
609,609,0.8394268751144409
610,610,0.999982476234436
611,611,0.999230682849884
612,612,8.642673492431641e-07
613,613,0.00020885467529296875
614,614,0.012926369905471802
615,615,0.9379701614379883
616,616,0.00032466650009155273
617,617,0.9855085611343384
618,618,0.0005269050598144531
619,619,0.8823243379592896
620,620,0.9999856352806091
621,621,2.9802322387695312e-08
622,622,0.9910064339637756
623,623,0.9999809861183167
624,624,0.9946185350418091
625,625,0.9999756813049316
626,626,0.03310590982437134
627,627,0.5
628,628,1.0
629,629,0.0
630,630,0.999265193939209
631,631,0.9949744343757629
632,632,1.0
633,633,0.1374642252922058
634,634,0.9999973773956299
635,635,0.00017642974853515625
636,636,0.9999615550041199
637,637,0.9909898042678833
638,638,0.9999986290931702
639,639,0.8655878305435181
640,640,0.9985325336456299
641,641,0.9995203018188477
642,642,0.00032839179039001465
643,643,0.0
644,644,0.1518794596195221
645,645,0.9045672416687012
646,646,0.5
647,647,0.9988569617271423
648,648,0.9786249399185181
649,649,1.0
650,650,1.0
651,651,0.041360169649124146
652,652,0.9762895703315735
653,653,0.9985371828079224
654,654,0.1725756824016571
655,655,0.013523370027542114
656,656,0.006370037794113159
657,657,0.9999995231628418
658,658,0.13837355375289917
659,659,1.0
660,660,0.0026928186416625977
661,661,0.9995588064193726
662,662,0.9836571216583252
663,663,0.999998927116394
664,664,0.9999995231628418
665,665,0.9999996423721313
666,666,0.9999849796295166
667,667,1.0
668,668,0.9981275796890259
669,669,0.9819364547729492
670,670,0.9649081230163574
671,671,0.06000673770904541
672,672,0.9999606609344482
673,673,0.002015918493270874
674,674,0.9997916221618652
675,675,1.0
676,676,4.208087921142578e-05
677,677,0.9889028072357178
678,678,0.9999819993972778
679,679,0.9999985694885254
680,680,0.0036138594150543213
681,681,0.9999932050704956
682,682,0.5
683,683,0.0014241039752960205
684,684,1.0
685,685,0.0024922192096710205
686,686,1.0
687,687,0.25007712841033936
688,688,0.9999999403953552
689,689,0.999999463558197
690,690,0.9996775388717651
691,691,0.9999994039535522
692,692,0.9684735536575317
693,693,0.9999999403953552
694,694,0.9742569923400879
695,695,0.9997397661209106
696,696,0.9470887184143066
697,697,0.9996566772460938
698,698,0.0010993778705596924
699,699,1.0
700,700,0.9999985694885254
701,701,0.9954626560211182
702,702,0.8914159536361694
703,703,0.21488147974014282
704,704,0.9967838525772095
705,705,0.01685956120491028
706,706,0.9780406951904297
707,707,0.9999823570251465
708,708,0.9960541725158691
709,709,0.0008950531482696533
710,710,0.9999988079071045
711,711,3.2782554626464844e-07
712,712,0.9999264478683472
713,713,0.9866467118263245
714,714,0.9998401999473572
715,715,0.1671556830406189
716,716,1.0
717,717,1.0
718,718,0.0033098459243774414
719,719,0.9995132684707642
720,720,0.9999980926513672
721,721,0.9999229311943054
722,722,0.9997637867927551
723,723,5.367398262023926e-05
724,724,0.9928719997406006
725,725,1.0
726,726,0.9999866485595703
727,727,0.9805104732513428
728,728,0.9742872714996338
729,729,1.0
730,730,0.999435305595398
731,731,0.0007809996604919434
732,732,0.9999452829360962
733,733,0.999852180480957
734,734,8.818507194519043e-05
735,735,0.2938287854194641
736,736,0.9999998807907104
737,737,0.9550175666809082
738,738,0.9980700016021729
739,739,0.1452052891254425
740,740,0.999941349029541
741,741,0.004025489091873169
742,742,0.9992358684539795
743,743,0.9999842047691345
744,744,0.229325532913208
745,745,0.9999881982803345
746,746,0.9999459981918335
747,747,0.10529482364654541
748,748,0.8759465217590332
749,749,0.9999784231185913
750,750,0.20750853419303894
751,751,0.9875634908676147
752,752,0.855446457862854
753,753,0.9831990003585815
754,754,1.0
755,755,0.5
756,756,0.9994145631790161
757,757,0.9958459138870239
758,758,0.9783920049667358
759,759,0.9170418977737427
760,760,0.9802870750427246
761,761,0.9622388482093811
762,762,0.9836652278900146
763,763,0.011050105094909668
764,764,0.9999874830245972
765,765,0.10180649161338806
766,766,2.9802322387695312e-08
767,767,0.0
768,768,0.9993553161621094
769,769,0.002553701400756836
770,770,0.009730637073516846
771,771,3.7848949432373047e-06
772,772,0.9999998211860657
773,773,0.9996615648269653
774,774,0.9826780557632446
775,775,0.9844534993171692
776,776,0.9981061220169067
777,777,0.9999984502792358
778,778,0.9999974370002747
779,779,0.00021943449974060059
780,780,0.0005914568901062012
781,781,0.24132895469665527
782,782,0.9997828006744385
783,783,2.771615982055664e-06
784,784,0.001745462417602539
785,785,0.0005699098110198975
786,786,5.632638931274414e-06
787,787,0.9810223579406738
788,788,0.9985276460647583
789,789,0.07645967602729797
790,790,0.945256769657135
791,791,0.1213202178478241
792,792,0.9998607635498047
793,793,0.2062753140926361
794,794,1.0
795,795,0.15991145372390747
796,796,0.9812145829200745
797,797,0.9999347925186157
798,798,0.9998362064361572
799,799,0.010118722915649414
800,800,0.9938277006149292
801,801,0.00017240643501281738
802,802,0.997559666633606
803,803,0.897793173789978
804,804,1.9252300262451172e-05
805,805,0.012813359498977661
806,806,0.08320888876914978
807,807,0.9999462366104126
808,808,0.9999997615814209
809,809,0.9779068231582642
810,810,0.9759781360626221
811,811,0.9989279508590698
812,812,1.0
813,813,0.9987278580665588
814,814,0.0006417632102966309
815,815,0.9991813898086548
816,816,0.9268697500228882
817,817,0.9882980585098267
818,818,6.288290023803711e-06
819,819,0.9647675156593323
820,820,0.11365270614624023
821,821,0.972559928894043
822,822,1.9371509552001953e-06
823,823,0.15047520399093628
824,824,1.0
825,825,0.0002659261226654053
826,826,0.9850912094116211
827,827,0.9760611057281494
828,828,1.0
829,829,0.9844565391540527
830,830,0.016366392374038696
831,831,1.0
832,832,0.9882899522781372
833,833,0.054742634296417236
834,834,0.04126879572868347
835,835,0.8954246044158936
836,836,0.9996105432510376
837,837,0.9998636245727539
838,838,0.9931707382202148
839,839,0.9999948740005493
840,840,0.9999998807907104
841,841,0.998979926109314
842,842,0.0002497732639312744
843,843,0.9987713694572449
844,844,0.015660107135772705
845,845,0.9996945261955261
846,846,1.0
847,847,0.009617060422897339
848,848,1.0
849,849,0.0015150606632232666
850,850,0.22940966486930847
851,851,0.04215371608734131
852,852,0.07466644048690796
853,853,0.09190857410430908
854,854,7.176399230957031e-05
855,855,0.032338500022888184
856,856,0.0005035996437072754
857,857,0.9997140765190125
858,858,0.999865710735321
859,859,0.9828191995620728
860,860,0.9999997615814209
861,861,0.30928319692611694
862,862,0.996046781539917
863,863,0.9999879598617554
864,864,0.9964129328727722
865,865,0.9999832510948181
866,866,0.012432962656021118
867,867,0.9919498562812805
868,868,0.0
869,869,0.0044693052768707275
870,870,0.9981451034545898
871,871,0.0506209135055542
872,872,0.9997554421424866
873,873,0.9337204694747925
874,874,0.9567076563835144
875,875,0.9722679853439331
876,876,0.9960724115371704
877,877,0.9999902844429016
878,878,1.0
879,879,0.9429400563240051
880,880,0.9932746887207031
881,881,4.798173904418945e-06
882,882,0.07504290342330933
883,883,0.9355906248092651
884,884,0.00016477704048156738
885,885,0.9986549615859985
886,886,0.08731821179389954
887,887,0.009287923574447632
888,888,0.9999999403953552
889,889,0.00033974647521972656
890,890,0.9971408843994141
891,891,0.8423019051551819
892,892,1.0
893,893,0.9999995231628418
894,894,0.9999980330467224
895,895,0.20197859406471252
896,896,1.0
897,897,0.9989321231842041
898,898,1.0
899,899,1.0
900,900,0.999998927116394
901,901,0.161504328250885
902,902,0.9854694604873657
903,903,1.0
904,904,0.9997670650482178
905,905,0.9905610084533691
906,906,1.0
907,907,2.2649765014648438e-06
908,908,0.9957088232040405
909,909,0.6982900500297546
910,910,1.0
911,911,0.9580564498901367
912,912,0.9563456773757935
913,913,0.008047103881835938
914,914,0.006704151630401611
915,915,0.8997099995613098
916,916,0.8023240566253662
917,917,0.9833318591117859
918,918,0.9994505047798157
919,919,1.0
920,920,0.9974754452705383
921,921,0.00021976232528686523
922,922,0.9999940395355225
923,923,0.10254549980163574
924,924,0.06762322783470154
925,925,1.0
926,926,1.0
927,927,1.0
928,928,0.0068795084953308105
929,929,0.003536820411682129
930,930,0.9994312524795532
931,931,0.9999221563339233
932,932,1.2516975402832031e-06
933,933,0.01565319299697876
934,934,0.9874329566955566
935,935,0.9681531190872192
936,936,0.5
937,937,0.0024889707565307617
938,938,0.9834579825401306
939,939,0.04514172673225403
940,940,0.9997373819351196
941,941,0.9652740955352783
942,942,0.9626251459121704
943,943,0.999998927116394
944,944,0.9999533891677856
945,945,3.7848949432373047e-06
946,946,0.999994158744812
947,947,0.9743303060531616
948,948,0.999725341796875
949,949,0.9864193797111511
950,950,2.8908252716064453e-06
951,951,1.0
952,952,0.20142802596092224
953,953,0.8082284927368164
954,954,0.9999454021453857
955,955,0.962154746055603
956,956,0.9258871078491211
957,957,0.9907325506210327
958,958,0.9777262210845947
959,959,0.9999966025352478
960,960,0.008872121572494507
961,961,0.9999807476997375
962,962,0.7904207110404968
963,963,0.9976000189781189
964,964,0.9181432723999023
965,965,0.9978965520858765
966,966,0.9999243021011353
967,967,0.999983549118042
968,968,0.5
969,969,0.9997976422309875
970,970,0.06212818622589111
971,971,0.0008252263069152832
972,972,0.9994571208953857
973,973,0.8412690162658691
974,974,0.999998927116394
975,975,0.9999624490737915
976,976,0.9999504089355469
977,977,0.00014650821685791016
978,978,0.9603742361068726
979,979,0.5
980,980,0.08993542194366455
981,981,0.9964752197265625
982,982,0.9986929893493652
983,983,0.948638379573822
984,984,0.9852861762046814
985,985,0.7692868113517761
986,986,1.0
987,987,0.9975368976593018
988,988,0.9994581937789917
989,989,0.9999803304672241
990,990,0.00023183226585388184
991,991,0.9824141263961792
992,992,0.9757874011993408
993,993,0.0016253292560577393
994,994,0.9962325096130371
995,995,0.999976396560669
996,996,0.9996803998947144
997,997,0.7521783709526062
998,998,1.0
999,999,0.9999312162399292
